results_w60/misex3TMR.blif.txt,0,0,198,1520,2487,0,0,14,14,0,4205,24,7.105e-009,4.99657e-009,4.99657e-009,5.64103, 160,8.53254e+006,6.23647e+006,6926.17,0.576,5.06494e-009,91.433
results_w60/pdc.blif.txt,0,0,84,979,3512,0,0,16,40,0,4575,25,7.732e-009,5.60228e-009,5.60228e-009,5.60228e-009, ,5.60228e-009,,,5.60228e-009,5.60228e-009,197.949
results_w60/pdcTMR.blif.txt,0,0,252,2977,10536,0,0,16,40,0,13765,44,1.198e-008,7.45858e-009,7.45858e-009,7.45858e-009, ,7.45858e-009,,,7.45858e-009,7.45858e-009,1356
results_w60/s298.blif.txt,0,0,172,432,1326,0,0,4,6,8,1930,17,1.054e-008,7.97417e-009,7.97417e-009,4.62137, 82,4.28108e+006,2.8738e+006,7031.05,0.28,8.17928e-009,27.868
results_w60/s298TMR.blif.txt,0,0,516,1302,3978,0,0,4,6,24,5796,29,1.27e-008,8.25913e-009,8.25913e-009,4.75444, 246,1.2458e+007,8.60662e+006,6776.89,0.335,8.46424e-009,120.257
results_w60/s38417.blif.txt,0,68,291,2508,3175,0,0,29,106,1463,6042,30,9.874e-009,5.96668e-009,5.96668e-009,3.66998, 148,1.3332e+007,9.42133e+006,6811.24,0.433,6.24016e-009,172.413
results_w60/s38417TMR.blif.txt,0,204,873,7630,9525,0,0,29,106,4389,18232,51,1.391e-008,6.18279e-009,6.18279e-009,3.87309, 142,3.85296e+007,2.8442e+007,6695.57,0.5,6.52464e-009,758.585
results_w60/s38584.1.blif.txt,12,9,1600,1167,3389,0,0,38,304,1260,6177,30,7.574e-009,4.6451e-009,4.6451e-009,3.83166, 265,1.3332e+007,9.53984e+006,6811.24,0.46,4.95347e-009,195.832
results_w60/s38584.1TMR.blif.txt,36,27,4800,3805,10167,0,0,38,304,3780,18835,52,1.09e-008,6.02281e-009,6.02281e-009,4.67375, 757,4.00553e+007,2.90346e+007,6681.72,0.596,6.28667e-009,944.364
results_w60/seq.blif.txt,0,0,129,584,1037,0,0,41,35,0,1750,16,4.69e-009,3.86965e-009,3.86965e-009,5.30778, 73,3.79224e+006,2.59235e+006,7059.80,0.493,4.08507e-009,32.426
results_w60/seqTMR.blif.txt,0,0,387,1787,3111,0,0,41,35,0,5285,27,6.763e-009,5.25905e-009,5.25905e-009,6.56298, 224,1.07989e+007,7.83632e+006,6817.20,0.674,5.32742e-009,149.187
results_w60/spla.blif.txt,0,0,53,892,2745,0,0,16,46,0,3690,23,7.39e-009,5.112e-009,5.112e-009,6.46323, 99,7.83632e+006,5.46616e+006,6847.03,0.629,5.31711e-009,86.03
results_w60/splaTMR.blif.txt,0,0,159,2722,8235,0,0,16,46,0,11116,39,1.018e-008,6.5014e-009,6.5014e-009,6.5014e-009, ,6.5014e-009,,,6.5014e-009,6.5014e-009,644.354
results_w60/tseng.blif.txt,0,0,132,283,631,0,0,52,122,385,1046,13,6.698e-009,5.80932e-009,5.80932e-009,3.22621, 51,2.50346e+006,1.58503e+006,7118.14,0.308,6.21954e-009,20.384
results_w60/tsengTMR.blif.txt,0,0,396,971,1893,0,0,52,122,1155,3260,22,8.007e-009,5.80932e-009,5.80932e-009,3.93092, 124,7.16971e+006,4.90325e+006,6862.35,0.429,6.0828e-009,79.889
